dataset,epoch,batch,similarity_rate,filters,decoder_filter_reverse,kernel_sizes,ed_only,loss_history,similarity_history,reconstruction_history,model,recon,mse,mae,common_nn_old,common_nn,rand_index

GunPoint,100,50,0.01,"[32, 32, 32]",False,"[5, 5, 5]",False,"[11.440152, 2.0383708, 1.1927592, 0.68700355, 0.5233116, 0.45375252, 0.38890517, 0.33400133, 0.29577336, 0.26725885, 0.25155997, 0.22783606, 0.21208712, 0.19522545, 0.17709398, 0.16409577, 0.15575734, 0.14605822, 0.13950256, 0.13303034, 0.13024554, 0.122322574, 0.11851762, 0.112420656, 0.1096334, 0.10470332, 0.09941228, 0.09800501, 0.09681099, 0.08962712, 0.08596271, 0.08431679, 0.07895769, 0.07658089, 0.07234673, 0.071241505, 0.069473855, 0.06668695, 0.06403047, 0.064234704, 0.061495967, 0.05958758, 0.056858577, 0.0572429, 0.055437975, 0.05431954, 0.05282225, 0.051258244, 0.049129583, 0.0508194, 0.047542755, 0.048815075, 0.047412716, 0.04692738, 0.04392297, 0.04390163, 0.0423808, 0.043453332, 0.04296343, 0.041014068, 0.04255666, 0.04059804, 0.039610367, 0.038539093, 0.037856795, 0.04189747, 0.037958015, 0.03879419, 0.036623184, 0.037068576, 0.036399744, 0.036920458, 0.03449664, 0.035181057, 0.03574641, 0.03447541, 0.04103878, 0.041855372, 0.034216896, 0.03235564, 0.031538982, 0.033227064, 0.03146989, 0.03342635, 0.032710128, 0.032943945, 0.0330998, 0.03061834, 0.029900819, 0.031089248, 0.031097539, 0.03166378, 0.029689413, 0.029311985, 0.028728403, 0.029750701, 0.028030712, 0.029151138, 0.03369171, 0.029255496, 0.027523676]","[60.438244, 0.9002333, 0.5209025, 0.3998389, 0.33658242, 0.28720707, 0.2573425, 0.22623102, 0.20450152, 0.1881209, 0.17989385, 0.16358678, 0.15371764, 0.14338844, 0.1343067, 0.12768953, 0.12191664, 0.12036005, 0.11476553, 0.10440251, 0.106070444, 0.10079651, 0.098576024, 0.09193899, 0.09094795, 0.0890991, 0.08645063, 0.08504363, 0.082490735, 0.07998112, 0.07714003, 0.0756688, 0.07836132, 0.071460895, 0.070001066, 0.069308914, 0.07177647, 0.068719804, 0.063172534, 0.06791989, 0.063154645, 0.06413537, 0.061378174, 0.06193041, 0.063244455, 0.058098372, 0.06047573, 0.061010677, 0.06874397, 0.059087094, 0.05583319, 0.05209315, 0.06803001, 0.06739924, 0.053061944, 0.05140217, 0.07612908, 0.064109795, 0.060501944, 0.0541107, 0.05596939, 0.051174305, 0.060783643, 0.046678863, 0.058036204, 0.067250684, 0.059230804, 0.05232806, 0.054719556, 0.051898956, 0.053166263, 0.053506818, 0.05268823, 0.0566519, 0.06967389, 0.050409686, 0.54455954, 0.62499607, 0.12764272, 0.04780789, 0.0408483, 0.050854873, 0.03996224, 0.05288277, 0.07679945, 0.047707446, 0.04468895, 0.040036168, 0.053346638, 0.04596, 0.037842814, 0.04644882, 0.0793035, 0.07568656, 0.04814569, 0.039287973, 0.045805898, 0.049473736, 0.038513035, 0.080531806, 0.12912503]","[10.945222, 2.0498674, 1.1995454, 0.6899041, 0.5251977, 0.45543483, 0.39023405, 0.33508992, 0.29669532, 0.26805824, 0.25228393, 0.22848505, 0.21267669, 0.19574909, 0.17752622, 0.1644635, 0.15609917, 0.14631781, 0.13975243, 0.13331951, 0.13048972, 0.12254001, 0.118719034, 0.11262755, 0.10982213, 0.10486096, 0.0995432, 0.09813594, 0.09695566, 0.08972454, 0.08605182, 0.08440415, 0.07896372, 0.07663261, 0.072370425, 0.071261026, 0.06945059, 0.0666664, 0.06403913, 0.06419747, 0.061479207, 0.05954164, 0.056812927, 0.05719555, 0.05535912, 0.054281373, 0.052744936, 0.051159732, 0.04893145, 0.050735883, 0.047459003, 0.048781954, 0.047204465, 0.04672059, 0.043830648, 0.043825872, 0.04203991, 0.04324469, 0.042786267, 0.040881775, 0.042421173, 0.040491197, 0.0393965, 0.03845688, 0.037652966, 0.04164137, 0.037743125, 0.038657486, 0.036440387, 0.036918774, 0.036230385, 0.036752917, 0.03431287, 0.034964178, 0.03540371, 0.034314454, 0.035952713, 0.035965063, 0.0332732, 0.032199554, 0.03144495, 0.033049013, 0.03138411, 0.033229824, 0.03226478, 0.032794826, 0.032982733, 0.030523209, 0.029663991, 0.030939035, 0.031029403, 0.031514432, 0.029188255, 0.028843556, 0.028532268, 0.02965436, 0.027851164, 0.028945858, 0.033643007, 0.028737552, 0.0264974]",two_encoder,0.004531071967580085,6.516311513829151,51.749242428648124,0,9.606666666666667,1.0

GunPoint,110,50,0.01,"[32, 32, 32]",False,"[5, 5, 5]",False,"[11.440152, 2.0383708, 1.1927592, 0.68700355, 0.5233116, 0.45375252, 0.38890517, 0.33400133, 0.29577336, 0.26725885, 0.25155997, 0.22783606, 0.21208712, 0.19522545, 0.17709398, 0.16409577, 0.15575734, 0.14605822, 0.13950256, 0.13303034, 0.13024554, 0.122322574, 0.11851762, 0.112420656, 0.1096334, 0.10470332, 0.09941228, 0.09800501, 0.09681099, 0.08962712, 0.08596271, 0.08431679, 0.07895769, 0.07658089, 0.07234673, 0.071241505, 0.069473855, 0.06668695, 0.06403047, 0.064234704, 0.061495967, 0.05958758, 0.056858577, 0.0572429, 0.055437975, 0.05431954, 0.05282225, 0.051258244, 0.049129583, 0.0508194, 0.047542755, 0.048815075, 0.047412716, 0.04692738, 0.04392297, 0.04390163, 0.0423808, 0.043453332, 0.04296343, 0.041014068, 0.04255666, 0.04059804, 0.039610367, 0.038539093, 0.037856795, 0.04189747, 0.037958015, 0.03879419, 0.036623184, 0.037068576, 0.036399744, 0.036920458, 0.03449664, 0.035181057, 0.03574641, 0.03447541, 0.04103878, 0.041855372, 0.034216896, 0.03235564, 0.031538982, 0.033227064, 0.03146989, 0.03342635, 0.032710128, 0.032943945, 0.0330998, 0.03061834, 0.029900819, 0.031089248, 0.031097539, 0.03166378, 0.029689413, 0.029311985, 0.028728403, 0.029750701, 0.028030712, 0.029151138, 0.03369171, 0.029255496, 0.027523676, 0.027048394, 0.02777273, 0.028450103, 0.027240472, 0.02846769, 0.07506097, 0.028757207, 0.026513375, 0.029068522, 0.02986799]","[60.438244, 0.9002333, 0.5209025, 0.3998389, 0.33658242, 0.28720707, 0.2573425, 0.22623102, 0.20450152, 0.1881209, 0.17989385, 0.16358678, 0.15371764, 0.14338844, 0.1343067, 0.12768953, 0.12191664, 0.12036005, 0.11476553, 0.10440251, 0.106070444, 0.10079651, 0.098576024, 0.09193899, 0.09094795, 0.0890991, 0.08645063, 0.08504363, 0.082490735, 0.07998112, 0.07714003, 0.0756688, 0.07836132, 0.071460895, 0.070001066, 0.069308914, 0.07177647, 0.068719804, 0.063172534, 0.06791989, 0.063154645, 0.06413537, 0.061378174, 0.06193041, 0.063244455, 0.058098372, 0.06047573, 0.061010677, 0.06874397, 0.059087094, 0.05583319, 0.05209315, 0.06803001, 0.06739924, 0.053061944, 0.05140217, 0.07612908, 0.064109795, 0.060501944, 0.0541107, 0.05596939, 0.051174305, 0.060783643, 0.046678863, 0.058036204, 0.067250684, 0.059230804, 0.05232806, 0.054719556, 0.051898956, 0.053166263, 0.053506818, 0.05268823, 0.0566519, 0.06967389, 0.050409686, 0.54455954, 0.62499607, 0.12764272, 0.04780789, 0.0408483, 0.050854873, 0.03996224, 0.05288277, 0.07679945, 0.047707446, 0.04468895, 0.040036168, 0.053346638, 0.04596, 0.037842814, 0.04644882, 0.0793035, 0.07568656, 0.04814569, 0.039287973, 0.045805898, 0.049473736, 0.038513035, 0.080531806, 0.12912503, 0.051138293, 0.047858223, 0.04353717, 0.038072713, 0.05725775, 4.806101, 0.055450555, 0.039771907, 0.04588641, 0.03776246]","[10.945222, 2.0498674, 1.1995454, 0.6899041, 0.5251977, 0.45543483, 0.39023405, 0.33508992, 0.29669532, 0.26805824, 0.25228393, 0.22848505, 0.21267669, 0.19574909, 0.17752622, 0.1644635, 0.15609917, 0.14631781, 0.13975243, 0.13331951, 0.13048972, 0.12254001, 0.118719034, 0.11262755, 0.10982213, 0.10486096, 0.0995432, 0.09813594, 0.09695566, 0.08972454, 0.08605182, 0.08440415, 0.07896372, 0.07663261, 0.072370425, 0.071261026, 0.06945059, 0.0666664, 0.06403913, 0.06419747, 0.061479207, 0.05954164, 0.056812927, 0.05719555, 0.05535912, 0.054281373, 0.052744936, 0.051159732, 0.04893145, 0.050735883, 0.047459003, 0.048781954, 0.047204465, 0.04672059, 0.043830648, 0.043825872, 0.04203991, 0.04324469, 0.042786267, 0.040881775, 0.042421173, 0.040491197, 0.0393965, 0.03845688, 0.037652966, 0.04164137, 0.037743125, 0.038657486, 0.036440387, 0.036918774, 0.036230385, 0.036752917, 0.03431287, 0.034964178, 0.03540371, 0.034314454, 0.035952713, 0.035965063, 0.0332732, 0.032199554, 0.03144495, 0.033049013, 0.03138411, 0.033229824, 0.03226478, 0.032794826, 0.032982733, 0.030523209, 0.029663991, 0.030939035, 0.031029403, 0.031514432, 0.029188255, 0.028843556, 0.028532268, 0.02965436, 0.027851164, 0.028945858, 0.033643007, 0.028737552, 0.0264974, 0.026805067, 0.027569845, 0.028297706, 0.027131056, 0.028176878, 0.0272727, 0.028487578, 0.02637945, 0.028898643, 0.02978825]",two_encoder,0.004472830700216175,6.80380509121403,56.11912061701632,0,9.626666666666667,1.0

GunPoint,120,50,0.01,"[32, 32, 32]",False,"[5, 5, 5]",False,"[11.440152, 2.0383708, 1.1927592, 0.68700355, 0.5233116, 0.45375252, 0.38890517, 0.33400133, 0.29577336, 0.26725885, 0.25155997, 0.22783606, 0.21208712, 0.19522545, 0.17709398, 0.16409577, 0.15575734, 0.14605822, 0.13950256, 0.13303034, 0.13024554, 0.122322574, 0.11851762, 0.112420656, 0.1096334, 0.10470332, 0.09941228, 0.09800501, 0.09681099, 0.08962712, 0.08596271, 0.08431679, 0.07895769, 0.07658089, 0.07234673, 0.071241505, 0.069473855, 0.06668695, 0.06403047, 0.064234704, 0.061495967, 0.05958758, 0.056858577, 0.0572429, 0.055437975, 0.05431954, 0.05282225, 0.051258244, 0.049129583, 0.0508194, 0.047542755, 0.048815075, 0.047412716, 0.04692738, 0.04392297, 0.04390163, 0.0423808, 0.043453332, 0.04296343, 0.041014068, 0.04255666, 0.04059804, 0.039610367, 0.038539093, 0.037856795, 0.04189747, 0.037958015, 0.03879419, 0.036623184, 0.037068576, 0.036399744, 0.036920458, 0.03449664, 0.035181057, 0.03574641, 0.03447541, 0.04103878, 0.041855372, 0.034216896, 0.03235564, 0.031538982, 0.033227064, 0.03146989, 0.03342635, 0.032710128, 0.032943945, 0.0330998, 0.03061834, 0.029900819, 0.031089248, 0.031097539, 0.03166378, 0.029689413, 0.029311985, 0.028728403, 0.029750701, 0.028030712, 0.029151138, 0.03369171, 0.029255496, 0.027523676, 0.027048394, 0.02777273, 0.028450103, 0.027240472, 0.02846769, 0.07506097, 0.028757207, 0.026513375, 0.029068522, 0.02986799, 0.026316408, 0.02573074, 0.025053099, 0.025992632, 0.028905207, 0.025558144, 0.025874894, 0.027068585, 0.027611582, 0.026757589]","[60.438244, 0.9002333, 0.5209025, 0.3998389, 0.33658242, 0.28720707, 0.2573425, 0.22623102, 0.20450152, 0.1881209, 0.17989385, 0.16358678, 0.15371764, 0.14338844, 0.1343067, 0.12768953, 0.12191664, 0.12036005, 0.11476553, 0.10440251, 0.106070444, 0.10079651, 0.098576024, 0.09193899, 0.09094795, 0.0890991, 0.08645063, 0.08504363, 0.082490735, 0.07998112, 0.07714003, 0.0756688, 0.07836132, 0.071460895, 0.070001066, 0.069308914, 0.07177647, 0.068719804, 0.063172534, 0.06791989, 0.063154645, 0.06413537, 0.061378174, 0.06193041, 0.063244455, 0.058098372, 0.06047573, 0.061010677, 0.06874397, 0.059087094, 0.05583319, 0.05209315, 0.06803001, 0.06739924, 0.053061944, 0.05140217, 0.07612908, 0.064109795, 0.060501944, 0.0541107, 0.05596939, 0.051174305, 0.060783643, 0.046678863, 0.058036204, 0.067250684, 0.059230804, 0.05232806, 0.054719556, 0.051898956, 0.053166263, 0.053506818, 0.05268823, 0.0566519, 0.06967389, 0.050409686, 0.54455954, 0.62499607, 0.12764272, 0.04780789, 0.0408483, 0.050854873, 0.03996224, 0.05288277, 0.07679945, 0.047707446, 0.04468895, 0.040036168, 0.053346638, 0.04596, 0.037842814, 0.04644882, 0.0793035, 0.07568656, 0.04814569, 0.039287973, 0.045805898, 0.049473736, 0.038513035, 0.080531806, 0.12912503, 0.051138293, 0.047858223, 0.04353717, 0.038072713, 0.05725775, 4.806101, 0.055450555, 0.039771907, 0.04588641, 0.03776246, 0.035862662, 0.05356101, 0.043062128, 0.04376147, 0.042123634, 0.0427571, 0.03741853, 0.042573396, 0.063392654, 0.031656843]","[10.945222, 2.0498674, 1.1995454, 0.6899041, 0.5251977, 0.45543483, 0.39023405, 0.33508992, 0.29669532, 0.26805824, 0.25228393, 0.22848505, 0.21267669, 0.19574909, 0.17752622, 0.1644635, 0.15609917, 0.14631781, 0.13975243, 0.13331951, 0.13048972, 0.12254001, 0.118719034, 0.11262755, 0.10982213, 0.10486096, 0.0995432, 0.09813594, 0.09695566, 0.08972454, 0.08605182, 0.08440415, 0.07896372, 0.07663261, 0.072370425, 0.071261026, 0.06945059, 0.0666664, 0.06403913, 0.06419747, 0.061479207, 0.05954164, 0.056812927, 0.05719555, 0.05535912, 0.054281373, 0.052744936, 0.051159732, 0.04893145, 0.050735883, 0.047459003, 0.048781954, 0.047204465, 0.04672059, 0.043830648, 0.043825872, 0.04203991, 0.04324469, 0.042786267, 0.040881775, 0.042421173, 0.040491197, 0.0393965, 0.03845688, 0.037652966, 0.04164137, 0.037743125, 0.038657486, 0.036440387, 0.036918774, 0.036230385, 0.036752917, 0.03431287, 0.034964178, 0.03540371, 0.034314454, 0.035952713, 0.035965063, 0.0332732, 0.032199554, 0.03144495, 0.033049013, 0.03138411, 0.033229824, 0.03226478, 0.032794826, 0.032982733, 0.030523209, 0.029663991, 0.030939035, 0.031029403, 0.031514432, 0.029188255, 0.028843556, 0.028532268, 0.02965436, 0.027851164, 0.028945858, 0.033643007, 0.028737552, 0.0264974, 0.026805067, 0.027569845, 0.028297706, 0.027131056, 0.028176878, 0.0272727, 0.028487578, 0.02637945, 0.028898643, 0.02978825, 0.026219977, 0.02544962, 0.024871197, 0.02581315, 0.028771685, 0.025384415, 0.02575829, 0.026911972, 0.027250154, 0.0267081]",two_encoder,0.004424479376272348,7.321075341026239,64.37397696832033,0,9.633333333333333,1.0

GunPoint,130,50,0.01,"[32, 32, 32]",False,"[5, 5, 5]",False,"[11.440152, 2.0383708, 1.1927592, 0.68700355, 0.5233116, 0.45375252, 0.38890517, 0.33400133, 0.29577336, 0.26725885, 0.25155997, 0.22783606, 0.21208712, 0.19522545, 0.17709398, 0.16409577, 0.15575734, 0.14605822, 0.13950256, 0.13303034, 0.13024554, 0.122322574, 0.11851762, 0.112420656, 0.1096334, 0.10470332, 0.09941228, 0.09800501, 0.09681099, 0.08962712, 0.08596271, 0.08431679, 0.07895769, 0.07658089, 0.07234673, 0.071241505, 0.069473855, 0.06668695, 0.06403047, 0.064234704, 0.061495967, 0.05958758, 0.056858577, 0.0572429, 0.055437975, 0.05431954, 0.05282225, 0.051258244, 0.049129583, 0.0508194, 0.047542755, 0.048815075, 0.047412716, 0.04692738, 0.04392297, 0.04390163, 0.0423808, 0.043453332, 0.04296343, 0.041014068, 0.04255666, 0.04059804, 0.039610367, 0.038539093, 0.037856795, 0.04189747, 0.037958015, 0.03879419, 0.036623184, 0.037068576, 0.036399744, 0.036920458, 0.03449664, 0.035181057, 0.03574641, 0.03447541, 0.04103878, 0.041855372, 0.034216896, 0.03235564, 0.031538982, 0.033227064, 0.03146989, 0.03342635, 0.032710128, 0.032943945, 0.0330998, 0.03061834, 0.029900819, 0.031089248, 0.031097539, 0.03166378, 0.029689413, 0.029311985, 0.028728403, 0.029750701, 0.028030712, 0.029151138, 0.03369171, 0.029255496, 0.027523676, 0.027048394, 0.02777273, 0.028450103, 0.027240472, 0.02846769, 0.07506097, 0.028757207, 0.026513375, 0.029068522, 0.02986799, 0.026316408, 0.02573074, 0.025053099, 0.025992632, 0.028905207, 0.025558144, 0.025874894, 0.027068585, 0.027611582, 0.026757589, 0.026345054, 0.025633987, 0.024582, 0.025261726, 0.026074601, 0.02506739, 0.02509716, 0.024244128, 0.027333109, 0.026791757]","[60.438244, 0.9002333, 0.5209025, 0.3998389, 0.33658242, 0.28720707, 0.2573425, 0.22623102, 0.20450152, 0.1881209, 0.17989385, 0.16358678, 0.15371764, 0.14338844, 0.1343067, 0.12768953, 0.12191664, 0.12036005, 0.11476553, 0.10440251, 0.106070444, 0.10079651, 0.098576024, 0.09193899, 0.09094795, 0.0890991, 0.08645063, 0.08504363, 0.082490735, 0.07998112, 0.07714003, 0.0756688, 0.07836132, 0.071460895, 0.070001066, 0.069308914, 0.07177647, 0.068719804, 0.063172534, 0.06791989, 0.063154645, 0.06413537, 0.061378174, 0.06193041, 0.063244455, 0.058098372, 0.06047573, 0.061010677, 0.06874397, 0.059087094, 0.05583319, 0.05209315, 0.06803001, 0.06739924, 0.053061944, 0.05140217, 0.07612908, 0.064109795, 0.060501944, 0.0541107, 0.05596939, 0.051174305, 0.060783643, 0.046678863, 0.058036204, 0.067250684, 0.059230804, 0.05232806, 0.054719556, 0.051898956, 0.053166263, 0.053506818, 0.05268823, 0.0566519, 0.06967389, 0.050409686, 0.54455954, 0.62499607, 0.12764272, 0.04780789, 0.0408483, 0.050854873, 0.03996224, 0.05288277, 0.07679945, 0.047707446, 0.04468895, 0.040036168, 0.053346638, 0.04596, 0.037842814, 0.04644882, 0.0793035, 0.07568656, 0.04814569, 0.039287973, 0.045805898, 0.049473736, 0.038513035, 0.080531806, 0.12912503, 0.051138293, 0.047858223, 0.04353717, 0.038072713, 0.05725775, 4.806101, 0.055450555, 0.039771907, 0.04588641, 0.03776246, 0.035862662, 0.05356101, 0.043062128, 0.04376147, 0.042123634, 0.0427571, 0.03741853, 0.042573396, 0.063392654, 0.031656843, 0.054812577, 0.055107407, 0.037970833, 0.042603523, 0.038343165, 0.04985953, 0.06955546, 0.052840073, 0.22424182, 0.18004069]","[10.945222, 2.0498674, 1.1995454, 0.6899041, 0.5251977, 0.45543483, 0.39023405, 0.33508992, 0.29669532, 0.26805824, 0.25228393, 0.22848505, 0.21267669, 0.19574909, 0.17752622, 0.1644635, 0.15609917, 0.14631781, 0.13975243, 0.13331951, 0.13048972, 0.12254001, 0.118719034, 0.11262755, 0.10982213, 0.10486096, 0.0995432, 0.09813594, 0.09695566, 0.08972454, 0.08605182, 0.08440415, 0.07896372, 0.07663261, 0.072370425, 0.071261026, 0.06945059, 0.0666664, 0.06403913, 0.06419747, 0.061479207, 0.05954164, 0.056812927, 0.05719555, 0.05535912, 0.054281373, 0.052744936, 0.051159732, 0.04893145, 0.050735883, 0.047459003, 0.048781954, 0.047204465, 0.04672059, 0.043830648, 0.043825872, 0.04203991, 0.04324469, 0.042786267, 0.040881775, 0.042421173, 0.040491197, 0.0393965, 0.03845688, 0.037652966, 0.04164137, 0.037743125, 0.038657486, 0.036440387, 0.036918774, 0.036230385, 0.036752917, 0.03431287, 0.034964178, 0.03540371, 0.034314454, 0.035952713, 0.035965063, 0.0332732, 0.032199554, 0.03144495, 0.033049013, 0.03138411, 0.033229824, 0.03226478, 0.032794826, 0.032982733, 0.030523209, 0.029663991, 0.030939035, 0.031029403, 0.031514432, 0.029188255, 0.028843556, 0.028532268, 0.02965436, 0.027851164, 0.028945858, 0.033643007, 0.028737552, 0.0264974, 0.026805067, 0.027569845, 0.028297706, 0.027131056, 0.028176878, 0.0272727, 0.028487578, 0.02637945, 0.028898643, 0.02978825, 0.026219977, 0.02544962, 0.024871197, 0.02581315, 0.028771685, 0.025384415, 0.02575829, 0.026911972, 0.027250154, 0.0267081, 0.0260575, 0.025336277, 0.024446756, 0.025086557, 0.025950674, 0.024816964, 0.024648089, 0.023955278, 0.025344133, 0.025243789]",two_encoder,0.0043002550967127535,7.85478507977369,73.87309127076259,0,9.66,1.0

GunPoint,140,50,0.01,"[32, 32, 32]",False,"[5, 5, 5]",False,"[11.440152, 2.0383708, 1.1927592, 0.68700355, 0.5233116, 0.45375252, 0.38890517, 0.33400133, 0.29577336, 0.26725885, 0.25155997, 0.22783606, 0.21208712, 0.19522545, 0.17709398, 0.16409577, 0.15575734, 0.14605822, 0.13950256, 0.13303034, 0.13024554, 0.122322574, 0.11851762, 0.112420656, 0.1096334, 0.10470332, 0.09941228, 0.09800501, 0.09681099, 0.08962712, 0.08596271, 0.08431679, 0.07895769, 0.07658089, 0.07234673, 0.071241505, 0.069473855, 0.06668695, 0.06403047, 0.064234704, 0.061495967, 0.05958758, 0.056858577, 0.0572429, 0.055437975, 0.05431954, 0.05282225, 0.051258244, 0.049129583, 0.0508194, 0.047542755, 0.048815075, 0.047412716, 0.04692738, 0.04392297, 0.04390163, 0.0423808, 0.043453332, 0.04296343, 0.041014068, 0.04255666, 0.04059804, 0.039610367, 0.038539093, 0.037856795, 0.04189747, 0.037958015, 0.03879419, 0.036623184, 0.037068576, 0.036399744, 0.036920458, 0.03449664, 0.035181057, 0.03574641, 0.03447541, 0.04103878, 0.041855372, 0.034216896, 0.03235564, 0.031538982, 0.033227064, 0.03146989, 0.03342635, 0.032710128, 0.032943945, 0.0330998, 0.03061834, 0.029900819, 0.031089248, 0.031097539, 0.03166378, 0.029689413, 0.029311985, 0.028728403, 0.029750701, 0.028030712, 0.029151138, 0.03369171, 0.029255496, 0.027523676, 0.027048394, 0.02777273, 0.028450103, 0.027240472, 0.02846769, 0.07506097, 0.028757207, 0.026513375, 0.029068522, 0.02986799, 0.026316408, 0.02573074, 0.025053099, 0.025992632, 0.028905207, 0.025558144, 0.025874894, 0.027068585, 0.027611582, 0.026757589, 0.026345054, 0.025633987, 0.024582, 0.025261726, 0.026074601, 0.02506739, 0.02509716, 0.024244128, 0.027333109, 0.026791757, 0.026228638, 0.025262056, 0.027488846, 0.02469759, 0.024015909, 0.02429545, 0.025700035, 0.02306746, 0.024519434, 0.02449172]","[60.438244, 0.9002333, 0.5209025, 0.3998389, 0.33658242, 0.28720707, 0.2573425, 0.22623102, 0.20450152, 0.1881209, 0.17989385, 0.16358678, 0.15371764, 0.14338844, 0.1343067, 0.12768953, 0.12191664, 0.12036005, 0.11476553, 0.10440251, 0.106070444, 0.10079651, 0.098576024, 0.09193899, 0.09094795, 0.0890991, 0.08645063, 0.08504363, 0.082490735, 0.07998112, 0.07714003, 0.0756688, 0.07836132, 0.071460895, 0.070001066, 0.069308914, 0.07177647, 0.068719804, 0.063172534, 0.06791989, 0.063154645, 0.06413537, 0.061378174, 0.06193041, 0.063244455, 0.058098372, 0.06047573, 0.061010677, 0.06874397, 0.059087094, 0.05583319, 0.05209315, 0.06803001, 0.06739924, 0.053061944, 0.05140217, 0.07612908, 0.064109795, 0.060501944, 0.0541107, 0.05596939, 0.051174305, 0.060783643, 0.046678863, 0.058036204, 0.067250684, 0.059230804, 0.05232806, 0.054719556, 0.051898956, 0.053166263, 0.053506818, 0.05268823, 0.0566519, 0.06967389, 0.050409686, 0.54455954, 0.62499607, 0.12764272, 0.04780789, 0.0408483, 0.050854873, 0.03996224, 0.05288277, 0.07679945, 0.047707446, 0.04468895, 0.040036168, 0.053346638, 0.04596, 0.037842814, 0.04644882, 0.0793035, 0.07568656, 0.04814569, 0.039287973, 0.045805898, 0.049473736, 0.038513035, 0.080531806, 0.12912503, 0.051138293, 0.047858223, 0.04353717, 0.038072713, 0.05725775, 4.806101, 0.055450555, 0.039771907, 0.04588641, 0.03776246, 0.035862662, 0.05356101, 0.043062128, 0.04376147, 0.042123634, 0.0427571, 0.03741853, 0.042573396, 0.063392654, 0.031656843, 0.054812577, 0.055107407, 0.037970833, 0.042603523, 0.038343165, 0.04985953, 0.06955546, 0.052840073, 0.22424182, 0.18004069, 0.07856964, 0.06837077, 0.03645853, 0.03985423, 0.035273805, 0.03258172, 0.03658087, 0.032324042, 0.036534935, 0.03287069]","[10.945222, 2.0498674, 1.1995454, 0.6899041, 0.5251977, 0.45543483, 0.39023405, 0.33508992, 0.29669532, 0.26805824, 0.25228393, 0.22848505, 0.21267669, 0.19574909, 0.17752622, 0.1644635, 0.15609917, 0.14631781, 0.13975243, 0.13331951, 0.13048972, 0.12254001, 0.118719034, 0.11262755, 0.10982213, 0.10486096, 0.0995432, 0.09813594, 0.09695566, 0.08972454, 0.08605182, 0.08440415, 0.07896372, 0.07663261, 0.072370425, 0.071261026, 0.06945059, 0.0666664, 0.06403913, 0.06419747, 0.061479207, 0.05954164, 0.056812927, 0.05719555, 0.05535912, 0.054281373, 0.052744936, 0.051159732, 0.04893145, 0.050735883, 0.047459003, 0.048781954, 0.047204465, 0.04672059, 0.043830648, 0.043825872, 0.04203991, 0.04324469, 0.042786267, 0.040881775, 0.042421173, 0.040491197, 0.0393965, 0.03845688, 0.037652966, 0.04164137, 0.037743125, 0.038657486, 0.036440387, 0.036918774, 0.036230385, 0.036752917, 0.03431287, 0.034964178, 0.03540371, 0.034314454, 0.035952713, 0.035965063, 0.0332732, 0.032199554, 0.03144495, 0.033049013, 0.03138411, 0.033229824, 0.03226478, 0.032794826, 0.032982733, 0.030523209, 0.029663991, 0.030939035, 0.031029403, 0.031514432, 0.029188255, 0.028843556, 0.028532268, 0.02965436, 0.027851164, 0.028945858, 0.033643007, 0.028737552, 0.0264974, 0.026805067, 0.027569845, 0.028297706, 0.027131056, 0.028176878, 0.0272727, 0.028487578, 0.02637945, 0.028898643, 0.02978825, 0.026219977, 0.02544962, 0.024871197, 0.02581315, 0.028771685, 0.025384415, 0.02575829, 0.026911972, 0.027250154, 0.0267081, 0.0260575, 0.025336277, 0.024446756, 0.025086557, 0.025950674, 0.024816964, 0.024648089, 0.023955278, 0.025344133, 0.025243789, 0.025699945, 0.02482662, 0.027398244, 0.024544492, 0.023902189, 0.02421175, 0.025590127, 0.022973958, 0.024398066, 0.024407083]",two_encoder,0.004160250949240743,7.989333189594396,77.75662834575147,0,9.66,1.0

GunPoint,0,50,0.01,"[64, 32, 16]",False,"[5, 5, 5]",False,[9.282027],[52.48798],[8.845603],two_encoder,0.5265233167428758,3.8665681460271273,18.307517717697696,0,9.366666666666667,0.8702493318786472

GunPoint,10,50,0.01,"[64, 32, 16]",False,"[5, 5, 5]",False,"[9.282027, 0.92720306, 0.56118596, 0.4370206, 0.37108204, 0.31926724, 0.29551724, 0.26680467, 0.23250169, 0.20621085, 0.19577259]","[52.48798, 1.2820978, 0.74294585, 0.5732479, 0.4702881, 0.40142307, 0.35791495, 0.32566923, 0.2885883, 0.2621163, 0.24706593]","[8.845603, 0.92361814, 0.5593499, 0.43564454, 0.37008002, 0.3184374, 0.2948869, 0.26621, 0.2319351, 0.20564616, 0.19525449]",two_encoder,0.15992475703676812,0.853908653769925,1.329606246125731,0,9.213333333333333,1.0

